Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
07f470b5-fc5a-ebee-7f44-d4fff455b65d,1942-07-12,,999-87-2835,S99995516,X91290031X,Mr.,Percy315,Sid118,Hegmann834,,,S,black,nonhispanic,M,Southington  Connecticut  US,1024 Swift Track,Darien,Connecticut,Fairfield County,9001.0,6820,41.01949759433732,-73.49503336192406,192959.41,247303.27,518088
73027d8c-415a-e7ef-a38f-c4fb0b47c162,1918-04-20,,999-33-1955,S99911190,X26257894X,Mrs.,Danica886,Jeanna557,Dooley940,,Bednar518,M,white,nonhispanic,F,Stonington  Connecticut  US,163 Schuster Dale,Thomaston,Connecticut,Litchfield County,9005.0,6787,41.643365104814826,-73.08906438108174,1306321.73,1383280.59,93677
106313d2-815c-2a7e-bc62-eb2470ad4cb1,1941-11-20,,999-58-7656,S99958241,X74950929X,Mrs.,Melaine933,Goldie436,Raynor401,,Beier427,M,white,nonhispanic,F,Middletown  Connecticut  US,229 Kihn Overpass,East Haven,Connecticut,New Haven County,9009.0,6512,41.26532844579532,-72.87133015829374,25297.99,1810520.82,13286
1bc4c4b1-eba9-674c-7570-9d9cab25ac53,1975-05-18,,999-72-7060,S99950776,X87958595X,Mr.,Harris789,,Schmidt332,,,D,white,nonhispanic,M,Stamford  Connecticut  US,464 Hegmann Dam,Southington,Connecticut,Hartford County,,0,41.632237517705846,-72.8325214249425,153921.91,26167.07,162273
5b6e11b6-5d3e-bb96-eb96-17e2b5ce286a,1943-07-12,,999-24-7518,S99945574,X53505389X,Mr.,Lionel365,,Wyman904,,,M,white,nonhispanic,M,Trumbull  Connecticut  US,119 Walker Park,New London,Connecticut,New London County,9011.0,6375,41.38307914567996,-72.08335376962272,232826.83,155955.62,43693
5ff959cc-b845-bca6-e9b2-164e4f620e7a,1957-11-30,,999-77-1237,S99966856,X81799480X,Mr.,Denny560,Kareem959,Haag279,,,M,white,nonhispanic,M,Riverside  Connecticut  US,908 Kunde Glen Unit 24,Westport,Connecticut,Fairfield County,9001.0,6880,41.11232636161906,-73.30107904316385,217841.93,142686.3,522610
b33074d9-d84d-1676-2ec1-f8d2cbb6cfdf,1961-04-07,,999-82-8384,S99997512,X25625684X,Mr.,Larry532,Michale231,Legros616,,,D,black,nonhispanic,M,Stratford  Connecticut  US,1060 Nienow Underpass Suite 59,Meriden,Connecticut,New Haven County,9009.0,6451,41.56323586584317,-72.79588606645761,546896.69,1104817.61,65817
9cc6c1fd-79bc-6b67-b72a-d4f621ea0d15,1957-10-11,,999-23-3753,S99967703,X58802791X,Mr.,Josh874,Micheal721,O'Hara248,,,S,white,nonhispanic,M,Bridgeport  Connecticut  US,488 Christiansen Gateway Unit 71,Waterbury,Connecticut,New Haven County,9009.0,6705,41.585621127922046,-73.01690407082174,119612.32,118578.44,93888
479af275-c572-d148-8bed-24b930ed8811,1942-11-14,2013-05-03,999-84-9985,S99911288,X90920782X,Mrs.,Vannesa928,Mammie808,Schroeder447,,Emmerich580,W,white,nonhispanic,F,Woodbury  Connecticut  US,236 Haag Vista,Hebron,Connecticut,Tolland County,,0,41.619477263332065,-72.41976762253326,345517.99,828787.92,176364
d566df47-5326-8639-5686-3804d4488e43,1915-12-13,1999-11-28,999-81-4957,S99940362,X14569947X,Ms.,Madge238,Ji399,O'Keefe54,,,S,white,hispanic,F,New Haven  Connecticut  US,501 Wilderman Meadow,Southington,Connecticut,Hartford County,,0,41.62504279394239,-72.89782846912279,667707.62,203691.77,61621
13c724d0-162d-d54a-a59b-9fafbd0fa8f5,1950-11-29,,999-50-8206,S99991127,X59490633X,Mr.,Jacinto644,,Welch179,,,M,white,nonhispanic,M,Rockville  Connecticut  US,879 Lebsack Manor,Watertown,Connecticut,Litchfield County,9005.0,6795,41.62533896035941,-73.12755419521437,894395.32,309946.07,170
b739923a-a773-01cf-38c0-4ea0f425d921,1966-11-28,2026-05-19,999-26-5294,S99910842,X10601143X,Mrs.,Inés791,Dolores502,Nava670,,Farías160,M,white,hispanic,F,Kingston  Kingston  JM,119 Schmidt Park,East Hartford,Connecticut,Hartford County,9003.0,6118,41.73063724914736,-72.58370579868519,206559.3,202235.78,148260
4aa16b03-0bcc-a8ce-fcae-efa664e1709e,1942-11-14,,999-72-5853,S99956652,X30987174X,Mrs.,Hiroko446,Cicely661,Watsica258,,Feeney44,W,white,nonhispanic,F,Mansfield  Connecticut  US,866 Kilback Grove Apt 54,Hebron,Connecticut,Tolland County,,0,41.649306256625714,-72.44167325926563,317048.96,1603991.46,176364
225b424e-5a5f-7085-2007-5a09cec19d9f,1945-01-23,,999-67-4601,S99967857,X43507713X,Mr.,Nick779,Eldridge510,Hayes766,,,S,white,nonhispanic,M,Bridgeport  Connecticut  US,741 DuBuque Heights,Essex,Connecticut,Middlesex County,9007.0,6409,41.33564294666979,-72.38419083977718,115311.45,987774.85,129256
54f3da1c-4966-aa28-894a-f171fcd1b06b,1960-01-29,,999-19-9464,S99942829,X75537096X,Mr.,Bo157,Omer483,Orn563,,,S,white,nonhispanic,M,East Hampton  Connecticut  US,186 Smith Gardens Unit 42,Bridgeport,Connecticut,Fairfield County,9001.0,6607,41.190690206799715,-73.1772488301813,338455.4,50503.17,73908
39278d6d-c4f7-99df-c428-eac7675dbfd6,1945-09-20,,999-20-4215,S99958108,X74941453X,Mr.,Martín25,Rafael239,Terrazas956,,,M,white,hispanic,M,San Juan  Puerto Rico  PR,966 McKenzie Camp,Groton,Connecticut,New London County,9011.0,6340,41.36982799802277,-71.99515667544965,15311.97,447126.8,10764
40acb4b1-40a7-595c-590b-5c2fa93fec72,1925-01-24,,999-98-3868,S99924730,X29173121X,Ms.,Kyra237,,Toy286,,,S,white,nonhispanic,F,Windsor  Connecticut  US,551 Spinka Fork Suite 6,Middletown,Connecticut,Middlesex County,9007.0,6457,41.51229552099479,-72.65550813943112,1263679.93,692580.82,49343
d8b4a401-60b0-1727-3d5f-df9d509875e9,1915-12-13,1998-02-13,999-49-1911,S99971544,X22993374X,Mrs.,Bertha558,Annika454,Mitchell808,,Borer986,W,white,hispanic,F,Stafford  Connecticut  US,836 Mayer Throughway,Southington,Connecticut,Hartford County,,0,41.56096910959326,-72.86892795830688,1025649.87,734712.71,61621
4a70258d-ff5b-2ccd-bd68-f0b04d4aa5b2,1948-10-16,2015-12-26,999-27-9617,S99990477,X20281037X,Mr.,Ryan260,Richie600,Schowalter414,,,S,white,nonhispanic,M,Meriden  Connecticut  US,1084 Fahey Lane,Harwinton,Connecticut,Litchfield County,,0,41.764753207651566,-73.02321081562599,269134.89,119259.19,107919
66fc9cac-1e1a-8a51-8825-2d99ac3a7e1e,1952-01-29,,999-66-8647,S99931333,X86350980X,Mr.,Bernardo699,,Hauck852,,,S,white,hispanic,M,Ellington  Connecticut  US,900 Zboncak Quay Unit 56,Stamford,Connecticut,Fairfield County,9001.0,6831,41.01610541108086,-73.50250157527636,272717.34,1540886.61,494734
40ff366e-82a9-2131-db50-7e6e6544a158,1919-02-27,2008-05-19,999-26-6364,S99945584,X59089009X,Mrs.,Luz785,Claudia969,Zayas20,,Villarreal550,D,white,hispanic,F,Santiago  Santiago Province  CL,180 Skiles Brook,Wallingford,Connecticut,New Haven County,,0,41.47346068338219,-72.80972321070833,73897.68,2408387.47,17238
f222fbe3-c3e9-40e5-32c0-005f5bf9dd06,1969-01-27,2026-03-31,999-89-7806,S99932390,X02312204X,Mrs.,Karren465,Lanelle105,Heidenreich818,,Wehner319,D,white,nonhispanic,F,Thompson  Connecticut  US,612 Ruecker Vista,Stamford,Connecticut,Fairfield County,9001.0,6901,41.11479306871168,-73.58068486201354,332029.64,796194.78,23525
e14c77bf-3488-7895-f7ef-458dfdf12e8e,1936-04-22,2019-01-26,999-39-5977,S99965937,X07475369X,Mrs.,Margrett284,Rosalva540,Lehner980,,Moen819,M,white,nonhispanic,F,New Britain  Connecticut  US,216 Heaney Dale,Norwich,Connecticut,New London County,9011.0,6389,41.57113718866824,-72.12937137289329,626477.39,1071301.05,42646
716848e3-3246-671a-a92d-7838fe6fb9be,1954-04-22,2024-06-11,999-98-7250,S99954171,X99229161X,Ms.,Toni630,Helena807,Jacobs452,,,S,black,nonhispanic,F,Winchester  Connecticut  US,242 Koch Skyway Suite 19,Columbia,Connecticut,Tolland County,,0,41.66793506612341,-72.31030675349008,718234.88,1855522.15,81680
042b912e-2c7b-dec3-4787-d60e00d64cf2,1948-10-16,,999-67-6866,S99970022,X69745358X,Mr.,Werner409,Valentin929,Adams676,,,M,white,nonhispanic,M,Montville  Connecticut  US,945 Fisher Path,Harwinton,Connecticut,Litchfield County,,0,41.793452748752955,-73.07306182930375,221151.29,161465.88,107919
b8788e93-f11f-3d5b-bc61-6544d6b89d7b,1975-02-10,,999-55-8504,S99982762,X62308724X,Mr.,Keven605,,Bosco882,,,S,white,nonhispanic,M,Ashford  Connecticut  US,276 Donnelly Wynd Apt 24,Middletown,Connecticut,Middlesex County,9007.0,6457,41.5219445965513,-72.66525782329954,118552.54,213474.75,249692
3da3a860-7223-eacd-f7d1-8c75163b9ac6,1967-07-01,,999-33-5142,S99917393,X88179553X,Mr.,Jackson413,,Cremin516,,,S,white,nonhispanic,M,Hamden  Connecticut  US,161 Denesik Manor,Portland,Connecticut,Middlesex County,9007.0,6480,41.5723491398257,-72.60999768095827,224187.91,93104.41,166455
d0d40593-1d72-6315-428c-5a0eea9b39eb,1973-04-29,,999-67-5837,S99950554,X04279588X,Mr.,Enoch803,,Smith67,,,M,white,nonhispanic,M,Coventry  Connecticut  US,219 Sipes Path,Suffield,Connecticut,Hartford County,9003.0,6078,42.0167311142446,-72.67034185517832,49671.95,221295.26,183183
3ce423cd-2620-4b4e-8fe5-84f81766fd64,1945-04-04,2023-09-26,999-57-7639,S99951266,X99357214X,Mr.,Tobias236,Rodger755,Pouros728,,,M,asian,nonhispanic,M,Greenwich  Connecticut  US,736 Block Drive Unit 19,Hartford,Connecticut,Hartford County,9003.0,6160,41.75197294601851,-72.71680511347367,142121.87,349108.4,27115
78ce5407-f766-fad2-5103-345122ddc675,1958-07-12,,999-89-2333,S99961799,X74095084X,Mr.,Kelley882,Anton902,Ryan260,,,M,black,nonhispanic,M,Greenwich  Connecticut  US,268 Reichert Haven Apt 27,Monroe,Connecticut,Fairfield County,,0,41.36933423528781,-73.17987794095482,260348.89,220446.07,48689
4fcf1de5-d362-22d2-6cfc-43cd555ef3d9,1951-08-03,2023-12-13,999-62-9338,S99967065,X98375543X,Mr.,Amado512,Bernie827,Graham902,,,D,white,nonhispanic,M,Cheshire  Connecticut  US,1000 Tremblay Neck,Prospect,Connecticut,New Haven County,,0,41.473734180346014,-72.96805474799143,190021.17,139051.01,47129
771fdbe4-2665-3206-b544-eee7edd1f843,1959-03-18,,999-14-4664,S99983931,X56433674X,Mr.,Trevor374,Harry448,Murazik203,,,M,white,nonhispanic,M,Ridgefield  Connecticut  US,197 Satterfield Glen Unit 25,New London,Connecticut,New London County,9011.0,6375,41.355045583557285,-72.05968824148405,312247.38,211143.86,57136
bae18612-3608-4e3f-2a35-bbfd776ba859,1917-08-18,2001-07-06,999-13-5187,S99986477,X58460637X,Mr.,Bernardo699,Rocco842,Fahey393,,,S,white,nonhispanic,M,Cheshire Village  Connecticut  US,418 Lesch Path Suite 49,Montville,Connecticut,New London County,,0,41.44731655919286,-72.17670830688091,17141.85,520183.95,21178
ec71cd8c-d7ee-4aca-4a84-6d65967abc35,1955-05-02,,999-83-5033,S99974247,X91560729X,Mr.,Gavin481,Jacinto644,Beier427,,,S,white,nonhispanic,M,Brookfield  Connecticut  US,261 Nikolaus Throughway Suite 34,Stratford,Connecticut,Fairfield County,9001.0,6611,41.21753583397364,-73.12001303381746,379595.1,220755.94,36984
b1d4a591-7059-3dea-dd20-d926494a4a97,1925-05-23,,999-72-5207,S99956323,X61793412X,Mr.,Tyson541,Bernard308,Wuckert783,,,M,white,nonhispanic,M,Bloomfield  Connecticut  US,370 Kirlin Mews,Thompsonville,Connecticut,Hartford County,,0,41.9903425066191,-72.64266869829324,581580.79,643731.64,66523
e1afe164-2636-e60e-cc6f-6dc799db0995,1954-07-21,2020-04-26,999-91-3270,S99930211,X72499169X,Mr.,Johnson679,Wade235,Breitenberg711,,,M,white,nonhispanic,M,Wethersfield  Connecticut  US,107 O'Reilly Village Suite 75,Cheshire,Connecticut,New Haven County,9009.0,6410,41.54152982855127,-72.93693445881655,244633.68,155328.74,430250
a10496cc-818f-5a7f-8df0-cf755ac8e8b8,1979-12-29,,999-56-4595,S99973386,X90712785X,Mrs.,Francisca486,Elvira561,Briones478,,Jaramillo133,D,white,hispanic,F,Puebla  Puebla  MX,981 Stanton Extension,New Fairfield,Connecticut,Fairfield County,,0,41.47103137367558,-73.44902048313497,240963.61,493389.62,42306
97de07de-fc67-0d58-53e6-266a0d2de15d,1935-10-09,2009-09-25,999-73-7187,S99996992,X34293610X,Mr.,Bertram873,Esteban536,Stracke611,,,S,white,nonhispanic,M,West Haven  Connecticut  US,751 Gottlieb Vale Unit 49,Manchester,Connecticut,Hartford County,9003.0,6042,41.74251864808068,-72.57240610015862,143900.61,559039.38,160669
fe92c2a5-e3a5-3930-af3e-871309f87eda,1956-01-15,,999-37-9729,S99996774,X32002999X,Mr.,Sebastian508,Tyrell880,Murray856,,,M,black,nonhispanic,M,Manchester  Connecticut  US,565 Sipes Orchard Suite 15,West Hartford,Connecticut,Hartford County,9003.0,6107,41.70897581347777,-72.69323408085667,245522.24,73628.15,75772
ffbc15b0-feee-6bb9-bb17-6bdcd74223fc,1958-05-19,,999-31-3435,S99987129,X20157359X,Mr.,Granville802,Jed345,Frami345,,,S,asian,hispanic,M,New Haven  Connecticut  US,448 Gibson Orchard Unit 15,East Haven,Connecticut,New Haven County,9009.0,6512,41.346520601060234,-72.88587888784711,9323.64,347965.96,18181
1121da98-988b-0cfc-1b33-c416b1857a14,1969-03-18,2024-08-16,999-78-8103,S99966876,X28706886X,Mr.,Sebastian508,Andreas188,Fisher429,,,M,black,nonhispanic,M,Windham  Connecticut  US,742 Connelly Fort,Bridgeport,Connecticut,Fairfield County,9001.0,6611,41.27393656795153,-73.26143581910375,292440.37,643208.07,37821
885f7b0a-e2be-0ac1-a1e2-0f271e76dbad,1962-07-22,,999-43-1054,S99974606,X46398790X,Mr.,Jacob959,,Jacobs452,,,S,white,nonhispanic,M,Torrington  Connecticut  US,881 Bayer Tunnel Suite 27,Tolland,Connecticut,Tolland County,,0,41.86186886727773,-72.323827812485,121368.18,238220.39,181223
111e33aa-97da-7e5b-23c3-3e9c20fe04d1,1949-10-27,1998-06-15,999-95-3051,S99917467,X47147063X,Mr.,Valentine262,,Bradtke547,,,D,white,nonhispanic,M,Thompson  Connecticut  US,298 Cartwright Annex Apt 27,New Haven,Connecticut,New Haven County,9009.0,6511,41.32273334303278,-72.90563141639431,15577.77,288130.69,10941
994c2ebc-13e4-4afe-0ae0-0cf50130bceb,1949-10-27,2020-11-06,999-54-9777,S99984739,X71291982X,Mr.,Santiago500,,Kuhn96,,,W,white,nonhispanic,M,Simsbury  Connecticut  US,134 Kreiger Ferry Apt 58,New Haven,Connecticut,New Haven County,9009.0,6513,41.29190363408025,-72.93249703059696,27890.66,510149.33,10941
9870fec3-4e5f-5b0d-cb1c-6217ada1b328,1967-02-16,,999-43-5739,S99918214,X36689014X,Mr.,Nathanial472,Isreal8,Adams676,,,M,white,nonhispanic,M,East Hartford  Connecticut  US,713 Stracke Avenue Apt 62,Woodstock,Connecticut,Windham County,,0,41.93548274860456,-72.00092575624652,10873.19,295505.35,10903
89a7630d-fa41-a224-ef86-b8c2117e3e80,1947-06-19,,999-33-3627,S99964425,X30144881X,Mrs.,Xiao631,,Blanda868,,Cremin516,W,white,nonhispanic,F,Canterbury  Connecticut  US,312 Watsica Rue,Hartford,Connecticut,Hartford County,9003.0,6103,41.75172876841851,-72.74023931603438,37408.85,942618.62,7434
1958ba3b-4baa-d3e0-2942-2b04be11b6ad,1956-04-11,,999-81-8270,S99940256,X92306284X,Mr.,Bennie663,Dexter530,Rempel203,,,S,white,nonhispanic,M,Shelton  Connecticut  US,275 Okuneva Branch Suite 9,Bolton,Connecticut,Tolland County,,0,41.8016792478339,-72.41984474772471,155615.41,62948.84,42935
8e6a37a2-7f6c-e31d-446f-3128448f284e,1949-04-28,,999-62-2145,S99966713,X50163413X,Mrs.,Leisha308,Hanna456,Swaniawski813,,Barrows492,D,white,nonhispanic,F,New Haven  Connecticut  US,532 Konopelski Estate,Waterford,Connecticut,New London County,9011.0,6385,41.31637875276933,-72.19452713549786,427118.01,1094545.46,142478
6680513c-dd12-8994-b87c-dcffc8daff08,1964-08-18,,999-29-9037,S99979234,X96816929X,Mrs.,Armanda758,Obdulia648,Bins636,,Kuhn96,D,black,nonhispanic,F,New Haven  Connecticut  US,287 Parisian Heights Suite 64,Bethel,Connecticut,Fairfield County,9001.0,6810,41.37517766920573,-73.35051356536857,341370.6,609585.21,77211
a275fb84-9470-86d2-724a-2ffa27f0d234,1956-09-08,,999-77-5138,S99970951,X08044551X,Mrs.,Rosamaria757,Dulce933,Swift555,,Schuster709,M,black,nonhispanic,F,East Haddam  Connecticut  US,180 Wuckert Crossing Unit 39,Trumbull,Connecticut,Fairfield County,9001.0,6611,41.23279847429681,-73.17001422277957,772440.18,521640.0,47773
bf253a2c-677b-e474-1de1-10ad3750aef6,1962-02-06,2021-07-28,999-94-1839,S99988163,X61745606X,Mr.,Roderick835,Shayne60,Howell947,,,M,white,nonhispanic,M,Salmon Brook  Connecticut  US,629 Grady Extension Apt 6,Monroe,Connecticut,Fairfield County,,0,41.351443824745154,-73.21912313409965,158003.57,68597.16,104394
36d79967-769d-256b-5ae2-15dd82c22f6e,1951-04-27,,999-73-8975,S99989900,X83617718X,Mrs.,Zelma45,,Ebert178,,Hackett68,M,white,nonhispanic,F,Bloomfield  Connecticut  US,534 Hansen Row Apt 47,Bristol,Connecticut,Hartford County,9003.0,6013,41.64442486682488,-72.94256794061958,26486.13,1983871.0,6333
a5bf205d-889c-f92d-4baa-3657865004bc,1954-03-29,,999-12-8434,S99939356,X70252347X,Ms.,Moon129,Yanira774,Heathcote539,,,S,white,nonhispanic,F,Glastonbury  Connecticut  US,737 Lynch Row Suite 18,Manchester,Connecticut,Hartford County,9003.0,6042,41.82442286291936,-72.55054961647697,993102.52,279570.78,69195
d17e1a49-8da3-faf8-8f8b-6c6a60769bd8,1976-02-03,,999-91-3804,S99911990,X24152921X,Mr.,Albert312,Delmer311,Sauer652,,,M,white,nonhispanic,M,Bridgeport  Connecticut  US,475 Ebert Track Unit 82,Greenwich,Connecticut,Fairfield County,9001.0,6831,41.051204701880664,-73.58439156994233,7969.76,152540.95,19916
33a82a41-c741-4df2-b09e-41a0f821e259,1965-12-30,2023-09-13,999-92-1345,S99927343,X64228058X,Mr.,Rafael239,Isreal8,Bednar518,,,M,black,nonhispanic,M,Windsor  Connecticut  US,380 Kovacek Alley Unit 86,Norwalk,Connecticut,Fairfield County,9001.0,6854,41.103950869871554,-73.39343881976195,120932.19,766486.06,78538
3f7f1b2c-aafa-af1e-15fd-eccef81616fc,1922-08-04,1982-05-21,999-73-9871,S99933382,X57858368X,Mr.,Adam631,Kelley882,Beatty507,,,M,black,nonhispanic,M,Seymour  Connecticut  US,754 Jast Dam,Bridgeport,Connecticut,Fairfield County,9001.0,6607,41.13249142006072,-73.20682621290361,262974.72,358964.51,50048
7a88fb63-98b7-b32f-cd1d-6aa5d1664d13,1920-11-04,1979-11-13,999-12-3437,S99913000,X32014692X,Mrs.,Maryrose226,,Wintheiser220,,Towne435,D,white,nonhispanic,F,Waterbury  Connecticut  US,122 Fisher Club Apt 58,Kensington,Connecticut,Hartford County,9003.0,6037,41.65299525416,-72.82295989807423,318678.44,1154593.03,130076
442694f9-9db6-1a4a-241c-be3669a60bb4,1942-08-14,,999-50-8727,S99966981,X62780053X,Mr.,Dwight645,Wilmer32,Turcotte120,,,D,white,nonhispanic,M,Monroe  Connecticut  US,1059 Daugherty Run,Lisbon,Connecticut,New London County,,0,41.604735264877135,-72.0462307906305,142702.65,1151841.41,188252
340a2268-b701-47a1-cf8e-ea9bfd81e874,1932-09-03,2018-10-09,999-70-1762,S99925646,X77845850X,Mr.,Jerome176,Dale454,Schuppe920,,,M,white,nonhispanic,M,Ledyard  Connecticut  US,837 Bergnaum Avenue,Waterbury,Connecticut,New Haven County,9009.0,6702,41.55829891389907,-73.06211402264937,327788.55,249478.82,81221
e02a47ef-9f01-8565-3452-791c68ae7289,1929-04-15,2024-09-15,999-81-7692,S99974394,X13714273X,Mrs.,Marni913,Lindsey52,Barrows492,,Christiansen251,M,white,nonhispanic,F,Cheshire  Connecticut  US,990 Shanahan Overpass,Manchester,Connecticut,Hartford County,9003.0,6040,41.758789858448125,-72.4880432635607,325853.4,3263992.14,30705
b5eefcf3-4421-92fd-e6e7-9ad083fb196b,1933-02-15,,999-75-5209,S99924039,X42912802X,Ms.,Diamond340,Nadia817,Kemmer137,,,S,black,nonhispanic,F,South Windsor  Connecticut  US,176 Heaney Vale,Hartland,Connecticut,Hartford County,,0,42.027254340204856,-72.99769324297063,457207.3,2394551.49,981891
4ffaca2e-1b4b-6d94-fcb0-15cd97c99726,1953-08-05,,999-56-1935,S99989588,X25750425X,Mr.,Clarence5,Garrett899,Huel628,,,M,white,nonhispanic,M,Wolcott  Connecticut  US,307 Nienow Station,Willimantic,Connecticut,Windham County,9015.0,6226,41.70209970084644,-72.25583744052288,18513.83,431784.69,2629
715dc885-4d37-802d-56b3-9bdf92ea77f5,1948-08-27,2020-04-13,999-24-1532,S99936098,X88896129X,Mrs.,Margrett284,Charline650,White193,,Denesik803,M,white,nonhispanic,F,Torrington  Connecticut  US,798 Streich Way,Westport,Connecticut,Fairfield County,9001.0,6880,41.09194180476666,-73.34593564613795,996767.37,735285.18,41989
23a089b8-8d8d-6b6f-8ddd-ded4b9330a90,1953-12-19,,999-83-8705,S99995316,X26870884X,Mr.,José María211,Fernando603,Benavides239,,,S,white,hispanic,M,Bogota  Bogota  CO,1062 Turner Union Unit 13,New Haven,Connecticut,New Haven County,9009.0,6511,41.24355132322655,-72.91838123161665,338684.08,479360.09,128855
38f56d0d-98b8-e482-d561-ade450322ea1,1944-04-16,2024-08-15,999-72-1354,S99928162,X32207198X,Mrs.,Rae910,Lyndia317,Corwin846,,Murphy561,M,white,nonhispanic,F,East Haven  Connecticut  US,476 Watsica Branch,Stratford,Connecticut,Fairfield County,9001.0,6614,41.13948629255478,-73.14308293242897,1125734.97,295534.49,77182
3e2fc4a9-4a72-5d8c-fdcc-c3ae64874623,1949-03-24,,999-29-5466,S99988243,X68406732X,Mr.,Christian753,Danilo179,Hilpert278,,,W,white,nonhispanic,M,Waterbury  Connecticut  US,372 Bruen Dam,Woodstock,Connecticut,Windham County,,0,41.93205928802939,-72.01415400736452,74843.29,1885230.66,20666
1e3addf1-2868-8fd8-5f2c-25c3546106b6,1960-12-24,,999-32-6034,S99998416,X90400475X,Mr.,Isiah14,Darin74,Osinski784,,,S,white,nonhispanic,M,Winsted  Connecticut  US,1015 Rempel Rue Suite 89,Greenwich,Connecticut,Fairfield County,9001.0,6830,41.05225888386909,-73.61164208715621,122497.9,198444.54,968885
12ff8ea7-2c19-1bac-253a-0c99f755a35d,1946-03-08,,999-83-8967,S99947897,X17767589X,Mr.,Mohamed943,Freeman822,Hane680,,,W,white,hispanic,M,Guilford  Connecticut  US,442 Smitham Manor Apt 91,West Hartford,Connecticut,Hartford County,9003.0,6110,41.75047995908977,-72.67831761805776,152464.48,874304.28,192737
c095f135-ad53-f161-3a42-33d7b3489ecf,1947-03-18,,999-36-4530,S99942518,X74875205X,Mrs.,Althea11,,Keeling57,,Nikolaus26,D,black,hispanic,F,Shelton  Connecticut  US,1092 Turner Lane Apt 2,Marlborough,Connecticut,Hartford County,,0,41.595573269331574,-72.46131212094875,416543.24,950686.04,196878
a32e24ab-e81a-764f-044a-ceb982ff5ba0,1954-02-28,,999-16-7821,S99938975,X15041355X,Mrs.,Carolee951,Fabiola106,Conroy74,,Shanahan202,M,white,nonhispanic,F,Southwood Acres  Connecticut  US,882 Murphy Trailer Unit 64,New Milford,Connecticut,Litchfield County,9005.0,6776,41.62974650922376,-73.39554826324502,638831.66,235033.04,55507
cb753448-04bf-9fa4-a9e7-8a52f57cc2c8,1956-12-08,,999-14-2800,S99944506,X58447215X,Mr.,Mervin111,,Lynch190,,,M,white,nonhispanic,M,Hebron  Connecticut  US,509 McGlynn Bridge,Colchester,Connecticut,New London County,9011.0,6415,41.5206082117961,-72.39134755034257,34788.57,415479.55,182391
cafefd03-6e6c-5da5-3046-30ad6d9cbed9,1944-01-23,,999-68-7294,S99930366,X83830865X,Mr.,Dillon740,Jeffery551,Muller251,,,M,white,nonhispanic,M,Farmington  Connecticut  US,319 Mosciski Trail,Clinton,Connecticut,Middlesex County,9007.0,6413,41.25170933918597,-72.54347161693346,14937.77,411742.07,21624
1f375a4b-fb22-753a-a533-500659ebe12b,1952-05-08,,999-79-9978,S99966900,X86663934X,Mr.,Devin82,Victor265,Ratke343,,,D,white,nonhispanic,M,Stratford  Connecticut  US,156 Kirlin Overpass Suite 68,West Haven,Connecticut,New Haven County,9009.0,6516,41.31438798402911,-73.01209244297222,199726.11,323644.61,155906
e5818c8e-836f-be13-4214-84906256137d,1961-06-05,,999-96-8899,S99970527,X74647869X,Mr.,Geoffrey157,Emmanuel930,Treutel973,,,M,white,nonhispanic,M,Redding  Connecticut  US,340 Kuhic Loaf Apt 80,Hartford,Connecticut,Hartford County,9003.0,6112,41.826193771936296,-72.71533610694821,199385.65,151204.77,76466
0b30dbb6-b50e-fe2a-5b42-c9d372d7bb6b,1942-10-01,2026-07-08,999-71-2542,S99974444,X95904675X,Ms.,Justina408,Adah626,Herman763,,,S,white,nonhispanic,F,New Britain  Connecticut  US,984 Jerde Skyway,Bristol,Connecticut,Hartford County,9003.0,6010,41.691247225457374,-72.96966237779837,45758.19,1596440.68,14361
68121d9e-74e5-f138-91e6-8a19ada62b2d,1931-08-01,,999-70-6500,S99935866,X75723970X,Mrs.,Leticia253,,Bétancourt447,,Rael318,M,white,hispanic,F,Marigot  Saint Andrew Parish  DM,942 Stanton Bridge Apt 83,Shelton,Connecticut,Fairfield County,9001.0,6484,41.314679237260485,-73.16670763484245,468894.3,1522778.57,185070
31911824-33c9-8ace-5501-6e8d3243c1f9,1975-12-18,,999-22-9499,S99924709,X14888236X,Mrs.,Ettie537,Otilia736,King743,,Cole117,D,white,hispanic,F,Waterbury  Connecticut  US,700 Morissette Loaf Unit 79,New Haven,Connecticut,New Haven County,9009.0,6519,41.29807393114088,-72.838259059462,405596.58,1399151.59,23665
5af2867d-5812-a30b-9a67-fc5be6857740,1953-01-16,,999-96-1694,S99946386,X16423570X,Mr.,Craig656,Jules135,Fahey393,,,D,white,nonhispanic,M,Meriden  Connecticut  US,948 Gerhold Dale Suite 36,Waterbury,Connecticut,New Haven County,9009.0,6770,41.578072426332206,-72.96568979119621,148777.43,826610.41,52088
2f23645e-2bf9-9536-681e-92b13dec049f,1948-04-27,,999-33-6888,S99957179,X29241808X,Mr.,Ray930,Dino214,Nikolaus26,,,M,white,nonhispanic,M,Simsbury  Connecticut  US,903 Ernser Road,Oakville,Connecticut,Litchfield County,9005.0,6779,41.63349846362124,-73.05329858038135,278999.04,219752.84,70638
